"","Timestamp","MonitorID","Raw","BatteryVoltage","SensorType","CurrentHour","HourCount","EventCount","HourlyPulses"
"100126",2012-09-01 16:49:00,26,NA,20.2253840731296,0,16,NA,5,21
"100326",2012-09-02 17:40:00,26,NA,21.5256499862975,0,17,NA,6,22
"100426",2012-09-03 12:49:00,26,NA,21.3279994281515,0,12,NA,6,22
"100626",2012-09-04 16:19:00,26,NA,17.9294497956769,0,16,NA,4,19
"100826",2012-09-05 14:13:00,26,NA,17.3877631875585,0,14,NA,3,18
"101026",2012-09-06 14:33:00,26,NA,17.4676523378268,0,14,NA,4,18
"101226",2012-09-07 10:17:00,26,NA,17.652806789597,0,10,NA,4,19
"101326",2012-09-08 16:13:00,26,NA,17.7641796618534,0,16,NA,4,19
"101426",2012-09-09 17:49:00,26,NA,16.906487762647,0,17,NA,3,18
"101526",2012-09-10 10:58:00,26,NA,17.9926216558629,0,10,NA,4,19
"101626",2012-09-11 16:40:00,26,NA,15.989036412575,0,16,NA,4,16
"101726",2012-09-12 14:32:00,26,NA,15.8336554715523,0,14,NA,3,16
"101926",2012-09-13 17:14:00,26,NA,17.2121664701317,0,17,NA,3,18
"102026",2012-09-14 15:55:00,26,NA,17.4587363488176,0,15,NA,4,18
"102130",2012-09-15 18:49:00,26,NA,16.6846137459821,0,18,NA,3,18
"102227",2012-09-16 17:54:00,26,NA,16.5530882780542,0,17,NA,3,17
"102326",2012-09-17 15:44:00,26,NA,16.4457973108781,0,15,NA,3,17
"102426",2012-09-18 14:14:00,26,NA,16.2180861692429,0,14,NA,3,17
"102526",2012-09-19 15:55:00,26,NA,16.4624359208318,0,15,NA,4,17
"102726",2012-09-20 14:14:00,26,NA,15.9037418783003,0,14,NA,3,17
"102826",2012-09-21 16:28:00,26,NA,17.106173089116,0,16,NA,4,18
"102926",2012-09-22 10:36:00,26,NA,14.7203488989065,0,10,NA,3,15
"103026",2012-09-23 11:02:00,26,NA,18.1315404091949,0,11,NA,4,19
"103226",2012-09-24 16:21:00,26,NA,16.3750812135734,0,16,NA,3,17
"103326",2012-09-25 10:39:00,26,NA,13.5057601648235,0,10,NA,3,14
"103426",2012-09-26 10:52:00,26,NA,15.204090518546,0,10,NA,3,16
"103526",2012-09-27 11:52:00,26,NA,14.9187307054177,0,11,NA,3,16
"103626",2012-09-28 15:34:00,26,NA,17.5866958106189,0,15,NA,4,18
"103726",2012-09-29 11:13:00,26,NA,13.9088662348107,0,11,NA,3,14
"103826",2012-09-30 15:41:00,26,NA,13.7163821551562,0,15,NA,3,14
"103926",2012-10-01 15:08:00,26,NA,17.4542997328558,0,15,NA,4,18
"104026",2012-10-02 18:26:00,26,NA,17.9969872424195,0,18,NA,4,19
"104129",2012-10-03 10:50:00,26,NA,15.6095939892775,0,10,NA,4,15
"104326",2012-10-04 17:15:00,26,NA,14.2431108234512,0,17,NA,3,14
"104426",2012-10-05 10:20:00,26,NA,15.7888777802687,0,10,NA,3,16
"104526",2012-10-06 17:36:00,26,NA,18.6073918550887,0,17,NA,5,19
"104626",2012-10-07 12:33:00,26,NA,16.6055188707629,0,12,NA,3,17
"104726",2012-10-08 10:40:00,26,NA,14.2941627827883,0,10,NA,3,15
"104926",2012-10-09 17:19:00,26,NA,16.872023771703,0,17,NA,4,18
"105026",2012-10-10 18:10:00,26,NA,18.7675968002177,0,18,NA,5,19
"105130",2012-10-11 14:04:00,26,NA,16.2026555571887,0,14,NA,4,16
"105227",2012-10-12 12:30:00,26,NA,14.4830255477013,0,12,NA,3,15
"105426",2012-10-13 13:56:00,26,NA,15.6177434193256,0,13,NA,3,16
"105526",2012-10-14 18:21:00,26,NA,18.334676340612,0,18,NA,4,19
"105626",2012-10-15 16:34:00,26,NA,17.3532055597409,0,16,NA,4,18
"105726",2012-10-16 12:47:00,26,NA,16.6156374054379,0,12,NA,4,17
"105826",2012-10-17 15:44:00,26,NA,17.887145934694,0,15,NA,4,19
"105926",2012-10-18 11:37:00,26,NA,18.2927626256916,0,11,NA,4,19
"106026",2012-10-19 18:52:00,26,NA,18.568365670677,0,18,NA,4,19
"106129",2012-10-20 16:30:00,26,NA,18.2843521733362,0,16,NA,4,19
"106227",2012-10-21 11:42:00,26,NA,19.911333036998,0,11,NA,5,21
"106326",2012-10-22 14:51:00,26,NA,16.928772723752,0,14,NA,4,18
"106526",2012-10-23 17:43:00,26,NA,17.3456261488704,0,17,NA,4,18
"106626",2012-10-24 18:26:00,26,NA,17.5313310703693,0,18,NA,4,18
"106826",2012-10-25 11:04:00,26,NA,17.493024716205,0,11,NA,4,18
"106926",2012-10-26 12:32:00,26,NA,17.0418094820519,0,12,NA,4,18
"107026",2012-10-27 12:43:00,26,NA,16.1388080430616,0,12,NA,4,17
"107126",2012-10-28 11:30:00,26,NA,15.5186346415071,0,11,NA,3,16
"107226",2012-10-29 12:58:00,26,NA,17.3495891563241,0,12,NA,4,18
"107326",2012-10-30 16:33:00,26,NA,17.6539525724203,0,16,NA,4,18
"107426",2012-10-31 17:34:00,26,NA,17.2734484867124,0,17,NA,4,18
"107626",2012-11-01 13:41:00,26,NA,17.8551559404908,0,13,NA,4,19
"107726",2012-11-02 12:12:00,26,NA,18.6598064581712,0,12,NA,4,20
"107826",2012-11-03 17:48:00,26,NA,18.1534557484432,0,17,NA,4,19
"107926",2012-11-04 10:46:00,26,NA,17.8841790675498,0,10,NA,4,19
"108130",2012-11-05 15:37:00,26,NA,19.3932740826616,0,15,NA,4,21
"108326",2012-11-06 12:53:00,26,NA,18.2351604141896,0,12,NA,4,20
"108426",2012-11-07 12:35:00,26,NA,18.2376465340676,0,12,NA,4,19
"108526",2012-11-08 13:54:00,26,NA,18.1955951359648,0,13,NA,4,19
"108626",2012-11-09 14:27:00,26,NA,17.6571214399941,0,14,NA,4,19
"108726",2012-11-10 14:39:00,26,NA,16.5846323747771,0,14,NA,4,17
"108826",2012-11-11 14:51:00,26,NA,17.7017390162465,0,14,NA,4,19
"108926",2012-11-12 13:23:00,26,NA,18.8378496474125,0,13,NA,4,20
"109026",2012-11-13 10:43:00,26,NA,18.9551852565082,0,10,NA,4,20
"109128",2012-11-14 12:37:00,26,NA,21.8939967962797,0,12,NA,5,23
"109226",2012-11-15 11:22:00,26,NA,19.2507198456726,0,11,NA,4,21
"109426",2012-11-16 16:15:00,26,NA,18.743850936214,0,16,NA,4,20
"109626",2012-11-17 14:38:00,26,NA,18.4099792088834,0,14,NA,4,20
"62103",2010-08-01 14:12:00,27,NA,17.6057225413887,0,14,NA,5,6
"6370",2010-08-02 12:17:00,27,NA,17.2727186356528,0,12,NA,4,6
"6570",2010-08-03 17:27:00,27,NA,17.2134032876558,0,17,NA,4,5
"66102",2010-08-04 14:02:00,27,NA,17.5653657226401,0,14,NA,4,6
"6875",2010-08-05 13:02:00,27,NA,16.7333646880136,0,13,NA,4,5
"70103",2010-08-06 17:38:00,27,NA,17.4232496263207,0,17,NA,4,5
"71132",2010-08-07 16:34:00,27,NA,16.0817037398143,0,16,NA,4,5
"7270",2010-08-08 17:31:00,27,NA,16.812801595356,0,17,NA,4,5
"73132",2010-08-09 12:45:00,27,NA,17.0876498653325,0,12,NA,4,5
"74103",2010-08-10 10:26:00,27,NA,16.3660100211351,0,10,NA,4,5
"75102",2010-08-11 16:40:00,27,NA,16.5495355233124,0,16,NA,4,5
"7784",2010-08-12 15:11:00,27,NA,15.937474673913,0,15,NA,4,5
"78102",2010-08-13 11:40:00,27,NA,17.874320662898,0,11,NA,5,6
"79102",2010-08-14 11:21:00,27,NA,18.8090034341931,0,11,NA,5,6
"80102",2010-08-15 18:41:00,27,NA,17.5621066472007,0,18,NA,4,6
"8197",2010-08-16 13:27:00,27,NA,17.3934363914542,0,13,NA,4,6
"82102",2010-08-17 15:50:00,27,NA,17.4248217895124,0,15,NA,4,6
"8360",2010-08-18 14:57:00,27,NA,17.1158158485242,0,14,NA,4,6
"84132",2010-08-19 15:43:00,27,NA,17.3641313053135,0,15,NA,4,6
"8565",2010-08-20 12:56:00,27,NA,17.4934312818123,0,12,NA,4,6
"8770",2010-08-21 10:05:00,27,NA,16.4279070956418,0,10,NA,4,5
"8866",2010-08-22 11:40:00,27,NA,16.1213784424532,0,11,NA,4,5
"89102",2010-08-23 14:15:00,27,NA,17.7545485713211,0,14,NA,5,6
"9048",2010-08-24 14:19:00,27,NA,17.5633900797119,0,14,NA,5,6
"91102",2010-08-25 18:28:00,27,NA,18.2614862863757,0,18,NA,5,6
"9267",2010-08-26 14:53:00,27,NA,17.6867920720248,0,14,NA,4,6
"9475",2010-08-27 16:52:00,27,NA,17.2371257950365,0,16,NA,4,6
"9565",2010-08-28 10:04:00,27,NA,16.4446643697663,0,10,NA,4,5
"9694",2010-08-29 13:22:00,27,NA,18.4934029083382,0,13,NA,5,6
"9784",2010-08-30 11:28:00,27,NA,18.5256556253146,0,11,NA,5,6
"9875",2010-08-31 14:31:00,27,NA,18.2371399339743,0,14,NA,4,6
"9984",2010-09-01 18:34:00,27,NA,17.2421022745967,0,18,NA,4,6
"10188",2010-09-02 16:33:00,27,NA,18.814390703339,0,16,NA,4,6
"102102",2010-09-03 12:46:00,27,NA,18.0722439550441,0,12,NA,4,6
"103107",2010-09-04 12:14:00,27,NA,16.1989114590976,0,12,NA,4,5
"10485",2010-09-05 16:21:00,27,NA,16.3325970853927,0,16,NA,4,5
"105102",2010-09-06 11:47:00,27,NA,16.7500025435952,0,11,NA,4,6
"10675",2010-09-07 13:59:00,27,NA,17.4855418818536,0,13,NA,4,6
"108103",2010-09-08 18:42:00,27,NA,17.7288097887995,0,18,NA,5,6
"10956",2010-09-09 12:11:00,27,NA,16.8739345569354,0,12,NA,4,5
"11027",2010-09-10 10:40:00,27,NA,16.8648176421684,0,10,NA,4,5
"11127",2010-09-11 14:09:00,27,NA,17.7580603960413,0,14,NA,4,6
"11327",2010-09-12 11:37:00,27,NA,17.4669464060068,0,11,NA,4,6
"11427",2010-09-13 15:59:00,27,NA,17.1858706379705,0,15,NA,4,5
"11527",2010-09-14 14:05:00,27,NA,17.5691103454475,0,14,NA,4,6
"11727",2010-09-15 17:42:00,27,NA,16.9434038665443,0,17,NA,4,5
"11927",2010-09-16 12:04:00,27,NA,17.5801147352248,0,12,NA,4,5
"12027",2010-09-17 13:19:00,27,NA,17.7569089504628,0,13,NA,4,5
"12227",2010-09-18 14:28:00,27,NA,17.4370091551104,0,14,NA,4,6
"12327",2010-09-19 11:10:00,27,NA,17.4497043287268,0,11,NA,4,5
"12427",2010-09-20 17:43:00,27,NA,17.1898500098784,0,17,NA,4,5
"12527",2010-09-21 10:41:00,27,NA,17.4702723167,0,10,NA,4,5
"12727",2010-09-22 10:48:00,27,NA,17.5429074711679,0,10,NA,4,5
"12827",2010-09-23 10:35:00,27,NA,17.6020420057202,0,10,NA,4,5
"12927",2010-09-24 17:21:00,27,NA,17.3223664737495,0,17,NA,4,5
"13027",2010-09-25 16:05:00,27,NA,18.380239832416,0,16,NA,4,6
"13127",2010-09-26 18:41:00,27,NA,17.7569046253626,0,18,NA,4,5
"13227",2010-09-27 14:27:00,27,NA,20.2412404938435,0,14,NA,5,7
"13427",2010-09-28 16:14:00,27,NA,18.981537960772,0,16,NA,4,6
"13527",2010-09-29 17:45:00,27,NA,18.3336441564566,0,17,NA,4,6
"13627",2010-09-30 12:32:00,27,NA,19.1677812324309,0,12,NA,4,6
"13727",2010-10-01 12:40:00,27,NA,17.8719453395107,0,12,NA,4,5
"13827",2010-10-02 10:02:00,27,NA,17.1811447092125,0,10,NA,4,5
"13927",2010-10-03 16:07:00,27,NA,18.2560373592362,0,16,NA,4,6
"14127",2010-10-04 17:59:00,27,NA,17.4659476583456,0,17,NA,4,5
"14227",2010-10-05 16:44:00,27,NA,17.1268310705854,0,16,NA,4,5
"14327",2010-10-06 16:27:00,27,NA,17.364472836202,0,16,NA,4,5
"14427",2010-10-07 11:08:00,27,NA,16.5377049789488,0,11,NA,4,5
"14527",2010-10-08 16:56:00,27,NA,16.445625613076,0,16,NA,4,5
"14627",2010-10-09 14:36:00,27,NA,20.1157588360611,0,14,NA,5,7
"14727",2010-10-10 14:36:00,27,NA,18.4166322704889,0,14,NA,4,6
"14827",2010-10-11 18:51:00,27,NA,17.1028491920042,0,18,NA,4,5
"14927",2010-10-12 14:05:00,27,NA,18.2034542489363,0,14,NA,4,5
"15027",2010-10-13 11:31:00,27,NA,17.217419098392,0,11,NA,4,5
"15127",2010-10-14 13:37:00,27,NA,17.6607793097752,0,13,NA,4,5
"15227",2010-10-15 14:55:00,27,NA,17.1030860740485,0,14,NA,4,5
"15327",2010-10-16 15:46:00,27,NA,16.7726057721717,0,15,NA,3,5
"15427",2010-10-17 16:59:00,27,NA,17.486829071461,0,16,NA,4,5
"15527",2010-10-18 17:44:00,27,NA,16.6780704375325,0,17,NA,4,5
"15627",2010-10-19 13:52:00,27,NA,15.9743950896613,0,13,NA,3,5
"15727",2010-10-20 15:56:00,27,NA,18.6799403923548,0,15,NA,4,6
"15827",2010-10-21 15:50:00,27,NA,16.5917390001502,0,15,NA,4,5
"15927",2010-10-22 15:44:00,27,NA,17.0299072618279,0,15,NA,4,5
"16027",2010-10-23 16:09:00,27,NA,16.3483282491951,0,16,NA,3,5
"16127",2010-10-24 11:45:00,27,NA,16.2697145307237,0,11,NA,3,5
"16327",2010-10-25 11:57:00,27,NA,16.7536499707818,0,11,NA,4,5
"16427",2010-10-26 12:28:00,27,NA,17.0312252341209,0,12,NA,4,5
"16527",2010-10-27 14:28:00,27,NA,17.0846637443406,0,14,NA,4,5
"16627",2010-10-28 15:04:00,27,NA,17.259909575646,0,15,NA,4,5
"16727",2010-10-29 13:39:00,27,NA,17.9010895926811,0,13,NA,4,6
"16827",2010-10-30 16:10:00,27,NA,16.8213235947017,0,16,NA,4,5
"16927",2010-10-31 16:32:00,27,NA,16.4135010910985,0,16,NA,4,5
"17027",2010-11-01 13:19:00,27,NA,15.9979038436635,0,13,NA,3,5
"17127",2010-11-02 11:25:00,27,NA,15.8569492514852,0,11,NA,3,5
"17227",2010-11-03 13:34:00,27,NA,16.0045621130601,0,13,NA,3,5
"17427",2010-11-04 14:58:00,27,NA,17.3936776679802,0,14,NA,4,6
"17527",2010-11-05 13:44:00,27,NA,17.8501755633567,0,13,NA,4,6
"17627",2010-11-06 14:58:00,27,NA,17.5652040901739,0,14,NA,4,6
"17727",2010-11-07 09:46:00,27,NA,17.0209306474635,0,9,NA,4,6
"17827",2010-11-08 14:11:00,27,NA,16.3496939028592,0,14,NA,4,5
"17927",2010-11-09 16:10:00,27,NA,16.7218644897426,0,16,NA,4,5
"18127",2010-11-10 14:20:00,27,NA,15.1615237888567,0,14,NA,3,4
"18227",2010-11-11 15:07:00,27,NA,15.6927094070999,0,15,NA,3,5
"18327",2010-11-12 10:29:00,27,NA,15.8585882147151,0,10,NA,4,5
"18427",2010-11-13 15:26:00,27,NA,15.8609276231877,0,15,NA,3,5
"18527",2010-11-14 10:06:00,27,NA,14.7801779091446,0,10,NA,3,4
"18627",2010-11-15 14:26:00,27,NA,14.9811021651846,0,14,NA,3,4
"18727",2010-11-16 11:43:00,27,NA,15.0932792797742,0,11,NA,3,4
"18827",2010-11-17 11:48:00,27,NA,14.9854244665149,0,11,NA,3,4
"18927",2010-11-18 09:43:00,27,NA,15.6036116357632,0,9,NA,3,4
"19027",2010-11-19 12:15:00,27,NA,15.5486638538802,0,12,NA,3,5
"19127",2010-11-20 17:54:00,27,NA,14.5147983565482,0,17,NA,3,4
"19327",2010-11-21 12:05:00,27,NA,17.1925793975213,0,12,NA,4,6
"19527",2010-11-22 13:12:00,27,NA,17.8423794688523,0,13,NA,5,6
"19727",2010-11-23 15:07:00,27,NA,17.4692245779647,0,15,NA,4,6
"19927",2010-11-24 12:50:00,27,NA,15.6331356993465,0,12,NA,3,5
"20027",2010-11-25 09:44:00,27,NA,14.4093745740792,0,9,NA,3,4
"20127",2010-11-26 12:40:00,27,NA,14.9049590515449,0,12,NA,3,4
"20227",2010-11-27 17:26:00,27,NA,13.1090787956288,0,17,NA,2,4
"20427",2010-11-28 12:26:00,27,NA,14.5882903325436,0,12,NA,3,4
"20527",2010-11-29 13:16:00,27,NA,15.0443022777967,0,13,NA,3,4
"20627",2010-11-30 13:06:00,27,NA,15.2336444924114,0,13,NA,3,4
"20727",2010-12-01 14:40:00,27,NA,15.8126891007033,0,14,NA,3,5
"20927",2010-12-02 12:23:00,27,NA,16.0178904493981,0,12,NA,4,5
"21127",2010-12-03 12:34:00,27,NA,15.3267809952933,0,12,NA,4,5
"21227",2010-12-04 11:57:00,27,NA,15.9372939902463,0,11,NA,4,5
"21327",2010-12-05 09:21:00,27,NA,14.3208753082458,0,9,NA,3,4
"21427",2010-12-06 12:45:00,27,NA,16.1606048135292,0,12,NA,4,5
"21527",2010-12-07 12:53:00,27,NA,15.5645491341467,0,12,NA,4,5
"21727",2010-12-08 11:43:00,27,NA,16.0834049775507,0,11,NA,4,5
"21927",2010-12-09 17:51:00,27,NA,15.0875111566996,0,17,NA,3,4
"22127",2010-12-10 10:00:00,27,NA,14.6680939454416,0,10,NA,3,4
"22227",2010-12-11 17:18:00,27,NA,15.9007966607861,0,17,NA,3,5
"22427",2010-12-12 15:30:00,27,NA,15.0389262161273,0,15,NA,3,4
"22527",2010-12-13 17:23:00,27,NA,16.0354877723223,0,17,NA,4,5
"22727",2010-12-14 11:43:00,27,NA,16.1461205627759,0,11,NA,4,5
"22827",2010-12-15 17:12:00,27,NA,16.2718323666807,0,17,NA,4,5
"22927",2010-12-16 17:07:00,27,NA,17.6790529267662,0,17,NA,4,6
"23127",2010-12-17 13:07:00,27,NA,15.5302062675218,0,13,NA,3,5
"23227",2010-12-18 15:19:00,27,NA,15.6409117637338,0,15,NA,4,5
"23427",2010-12-19 14:32:00,27,NA,17.7627250389932,0,14,NA,4,6
"23627",2010-12-20 16:37:00,27,NA,16.4917267427144,0,16,NA,4,5
"23727",2010-12-21 11:24:00,27,NA,17.0328142706554,0,11,NA,4,5
"23827",2010-12-22 11:33:00,27,NA,15.7738680324436,0,11,NA,4,5
"24027",2010-12-23 14:09:00,27,NA,16.6558555269233,0,14,NA,4,5
"24127",2010-12-24 09:49:00,27,NA,16.5651901457063,0,9,NA,4,5
"24227",2010-12-25 16:12:00,27,NA,17.4184920951893,0,16,NA,4,5
"24327",2010-12-26 13:26:00,27,NA,17.9104563056437,0,13,NA,4,6
"24527",2010-12-27 16:44:00,27,NA,19.0159095787817,0,16,NA,5,6
"24627",2010-12-28 16:28:00,27,NA,18.2223406366018,0,16,NA,4,6
"24827",2010-12-29 12:20:00,27,NA,17.2679993988985,0,12,NA,4,5
"24927",2010-12-30 13:51:00,27,NA,16.5364627143568,0,13,NA,4,5
"25027",2010-12-31 09:59:00,27,NA,16.337215064673,0,9,NA,4,5
"25127",2011-01-01 11:31:00,27,NA,15.6050253572689,0,11,NA,3,4
"25227",2011-01-02 16:38:00,27,NA,16.7853346016631,0,16,NA,4,5
"25327",2011-01-03 14:05:00,27,NA,14.3525143034942,0,14,NA,3,4
"25427",2011-01-04 17:03:00,27,NA,20.7829899128275,0,17,NA,5,8
"25527",2011-01-05 13:11:00,27,NA,18.0021368755931,0,13,NA,4,5
"25627",2011-01-06 17:23:00,27,NA,17.0521214281671,0,17,NA,3,5
"25727",2011-01-07 10:46:00,27,NA,16.8354840831364,0,10,NA,4,5
"25827",2011-01-08 10:04:00,27,NA,17.7723932558707,0,10,NA,4,6
"25927",2011-01-09 17:46:00,27,NA,15.975659743407,0,17,NA,4,5
"26127",2011-01-10 13:11:00,27,NA,17.0770581388522,0,13,NA,4,5
"26227",2011-01-11 12:45:00,27,NA,17.3002430505137,0,12,NA,4,5
"26427",2011-01-12 16:38:00,27,NA,18.3421862491242,0,16,NA,4,6
"26527",2011-01-13 09:42:00,27,NA,16.9967084938319,0,9,NA,3,5
"26627",2011-01-14 12:52:00,27,NA,17.5665942045092,0,12,NA,4,6
"26727",2011-01-15 09:52:00,27,NA,17.9226377569045,0,9,NA,4,6
"26827",2011-01-16 17:07:00,27,NA,19.0261936219653,0,17,NA,5,6
"26927",2011-01-17 15:19:00,27,NA,18.5868602856827,0,15,NA,4,6
"27027",2011-01-18 09:24:00,27,NA,17.3502356262865,0,9,NA,3,5
"27227",2011-01-19 17:42:00,27,NA,15.5186346880593,0,17,NA,4,6
"27327",2011-01-20 10:01:00,27,NA,17.644276908558,0,10,NA,4,6
"27427",2011-01-21 16:05:00,27,NA,20.1733833321198,0,16,NA,5,7
"27527",2011-01-22 13:46:00,27,NA,16.355216056398,0,13,NA,3,5
"27727",2011-01-23 13:46:00,27,NA,19.3970586865856,0,13,NA,4,6
"27827",2011-01-24 13:58:00,27,NA,18.9281747480928,0,13,NA,4,6
"27927",2011-01-25 16:20:00,27,NA,20.8924958635861,0,16,NA,5,7
"28027",2011-01-26 16:47:00,27,NA,17.3228104891146,0,16,NA,4,5
"28227",2011-01-27 16:45:00,27,NA,18.6918841062105,0,16,NA,4,6
"28427",2011-01-28 14:55:00,27,NA,20.133805966978,0,14,NA,5,7
"28527",2011-01-29 13:27:00,27,NA,18.1536253336052,0,13,NA,4,6
"28627",2011-01-30 16:13:00,27,NA,17.7567506408257,0,16,NA,4,6
"28727",2011-01-31 13:18:00,27,NA,17.8001146803804,0,13,NA,4,6
"28827",2011-02-01 11:00:00,27,NA,16.9830935365831,0,11,NA,4,5
"29027",2011-02-02 17:31:00,27,NA,15.4237856906482,0,17,NA,4,5
"29127",2011-02-03 09:05:00,27,NA,16.6583349583179,0,9,NA,4,5
"29327",2011-02-04 13:37:00,27,NA,16.4913240443327,0,13,NA,4,5
"29427",2011-02-05 14:40:00,27,NA,18.7642425483325,0,14,NA,4,6
"29527",2011-02-06 14:29:00,27,NA,18.0657615482306,0,14,NA,4,5
"29627",2011-02-07 11:15:00,27,NA,17.68197497043,0,11,NA,4,5
"29727",2011-02-08 12:25:00,27,NA,19.4445173578485,0,12,NA,4,6
"29827",2011-02-09 09:51:00,27,NA,18.5655415633959,0,9,NA,4,6
"29927",2011-02-10 09:11:00,27,NA,21.0382259728172,0,9,NA,5,8
"30027",2011-02-11 10:28:00,27,NA,18.4210471027867,0,10,NA,4,6
"30127",2011-02-12 11:53:00,27,NA,18.2173185063043,0,11,NA,4,6
"30227",2011-02-13 15:47:00,27,NA,18.9855806957458,0,15,NA,4,6
"30427",2011-02-14 13:31:00,27,NA,19.1768049757909,0,13,NA,4,6
"30527",2011-02-15 17:33:00,27,NA,19.2672160273549,0,17,NA,4,6
"30727",2011-02-16 11:36:00,27,NA,19.2422790171325,0,11,NA,4,6
"30927",2011-02-17 14:33:00,27,NA,19.2140701486184,0,14,NA,4,6
"31027",2011-02-18 16:54:00,27,NA,19.9309064083845,0,16,NA,4,6
"31227",2011-02-19 17:51:00,27,NA,18.8360941386433,0,17,NA,4,6
"31327",2011-02-20 15:57:00,27,NA,17.3401264245443,0,15,NA,4,5
"31427",2011-02-21 13:16:00,27,NA,22.9597380112873,0,13,NA,5,8
"31527",2011-02-22 10:56:00,27,NA,19.6852678375085,0,10,NA,4,6
"31627",2011-02-23 15:36:00,27,NA,19.4489740600735,0,15,NA,4,6
"31727",2011-02-24 15:22:00,27,NA,18.7841468940098,0,15,NA,4,6
"31827",2011-02-25 15:33:00,27,NA,19.046425978677,0,15,NA,4,6
"31927",2011-02-26 16:44:00,27,NA,21.6925481235742,0,16,NA,5,8
"32027",2011-02-27 16:35:00,27,NA,18.9581549400096,0,16,NA,4,6
"32227",2011-02-28 10:56:00,27,NA,23.7594491084777,0,10,NA,6,9
"32327",2011-03-01 12:05:00,27,NA,19.2372434158172,0,12,NA,4,6
"32427",2011-03-02 12:05:00,27,NA,19.077871569146,0,12,NA,4,6
"32527",2011-03-03 16:17:00,27,NA,18.2932703460746,0,16,NA,4,6
"32627",2011-03-04 17:05:00,27,NA,17.8598272245813,0,17,NA,4,5
"32727",2011-03-05 16:19:00,27,NA,27.5682699774392,0,16,NA,7,11
"32827",2011-03-06 15:32:00,27,NA,24.7910007150223,0,15,NA,6,9
"32927",2011-03-07 14:16:00,27,NA,20.9717652350164,0,14,NA,5,7
"33027",2011-03-08 16:16:00,27,NA,19.0437047079969,0,16,NA,4,6
"33227",2011-03-09 11:19:00,27,NA,18.2656948399618,0,11,NA,4,5
"33327",2011-03-10 17:59:00,27,NA,17.2954282551842,0,17,NA,4,5
"33527",2011-03-11 11:50:00,27,NA,18.6061037057773,0,11,NA,4,6
"33627",2011-03-12 13:53:00,27,NA,18.3750967874469,0,13,NA,5,6
"33727",2011-03-13 13:45:00,27,NA,19.3200356789691,0,13,NA,5,6
"33827",2011-03-14 15:00:00,27,NA,18.5193631910253,0,15,NA,4,6
"34027",2011-03-15 11:31:00,27,NA,19.4190534377873,0,11,NA,4,6
"34127",2011-03-16 17:02:00,27,NA,19.3688441807034,0,17,NA,4,6
"34227",2011-03-17 13:30:00,27,NA,19.2177796870437,0,13,NA,4,6
"34327",2011-03-18 14:48:00,27,NA,19.2664491227182,0,14,NA,4,6
"34427",2011-03-19 18:29:00,27,NA,20.6270608445009,0,18,NA,5,7
"34627",2011-03-20 15:39:00,27,NA,19.2893695370163,0,15,NA,4,6
"34727",2011-03-21 10:41:00,27,NA,19.5241999497918,0,10,NA,4,6
"34827",2011-03-22 12:59:00,27,NA,19.3057277485297,0,12,NA,4,6
"34927",2011-03-23 10:14:00,27,NA,20.0643287267988,0,10,NA,4,6
"35027",2011-03-24 11:35:00,27,NA,20.0370395934075,0,11,NA,4,6
"35227",2011-03-25 16:39:00,27,NA,17.8227275457578,0,16,NA,5,6
"35427",2011-03-26 14:58:00,27,NA,17.2832138539163,0,14,NA,5,6
"35527",2011-03-27 11:31:00,27,NA,20.7312496780511,0,11,NA,5,7
"35627",2011-03-28 12:01:00,27,NA,19.5498219225944,0,12,NA,5,7
"35727",2011-03-29 12:45:00,27,NA,17.2542382222239,0,12,NA,5,6
"35927",2011-03-30 17:08:00,27,NA,17.5480578317219,0,17,NA,4,6
"36027",2011-03-31 15:54:00,27,NA,17.6435767201094,0,15,NA,4,6
"36227",2011-04-01 12:33:00,27,NA,17.4477831737429,0,12,NA,4,5
"36327",2011-04-02 17:50:00,27,NA,17.3609882875367,0,17,NA,4,6
"36427",2011-04-03 11:18:00,27,NA,17.8571939359129,0,11,NA,4,6
"36527",2011-04-04 17:52:00,27,NA,18.6092410460128,0,17,NA,4,6
"36627",2011-04-05 11:12:00,27,NA,18.0662006612061,0,11,NA,4,6
"36727",2011-04-06 13:47:00,27,NA,17.9428439721305,0,13,NA,4,5
"36827",2011-04-07 17:07:00,27,NA,18.3959792066186,0,17,NA,4,6
"36927",2011-04-08 12:31:00,27,NA,19.0747228035528,0,12,NA,4,6
"37027",2011-04-09 13:17:00,27,NA,18.807536891285,0,13,NA,4,6
"37127",2011-04-10 13:01:00,27,NA,18.8049800408124,0,13,NA,4,6
"37227",2011-04-11 12:03:00,27,NA,18.1061620345856,0,12,NA,4,6
"37327",2011-04-12 11:59:00,27,NA,19.1281365165703,0,11,NA,4,6
"37427",2011-04-13 14:15:00,27,NA,18.3080494550644,0,14,NA,4,6
"37527",2011-04-14 15:33:00,27,NA,18.6408654909512,0,15,NA,4,6
"37627",2011-04-15 12:49:00,27,NA,20.0754151273208,0,12,NA,5,7
"37727",2011-04-16 14:29:00,27,NA,22.9288301067553,0,14,NA,5,8
"37827",2011-04-17 18:13:00,27,NA,17.861504079945,0,18,NA,4,6
"37927",2011-04-18 15:06:00,27,NA,18.1177338868489,0,15,NA,4,6
"38027",2011-04-19 16:49:00,27,NA,18.5199024021211,0,16,NA,4,6
