"","DateTime","USAF","CloudHeight","Temperature.C","Dewpoint.C","SeaLevelPressure.HPA","RelativeHumidity"
"56824",2010-07-25 09:00:00,635330,4500,17.9,14.6,9999.9,81
"56825",2010-07-25 12:00:00,635330,4500,19.9,13.4,9999.9,66
"56826",2010-07-25 15:00:00,635330,2100,21.4,12.9,9999.9,58
"56827",2010-07-26 03:00:00,635330,4500,15.3,14.2,9999.9,93
"56828",2010-07-26 06:00:00,635330,120,15.3,15.3,9999.9,100
"56829",2010-07-26 09:00:00,635330,690,17.9,13.5,9999.9,75
"56830",2010-07-26 12:00:00,635330,780,22,11.2,9999.9,50
"56831",2010-07-26 15:00:00,635330,810,18.9,12.5,9999.9,66
"56832",2010-07-27 06:00:00,635330,4500,16.7,12.4,9999.9,76
"56833",2010-07-27 09:00:00,635330,1200,18.5,14.2,9999.9,76
"56834",2010-07-27 15:00:00,635330,22000,23.3,12.3,9999.9,50
"56835",2010-07-28 06:00:00,635330,750,17.3,12.9,9999.9,75
"56836",2010-07-28 09:00:00,635330,1200,20.4,11.7,9999.9,57
"56837",2010-07-28 12:00:00,635330,22000,24.3,12,9999.9,46
"56838",2010-07-28 15:00:00,635330,1200,24.1,11.7,9999.9,46
"56839",2010-07-29 03:00:00,635330,10500,14.5,12.6,9999.9,88
"56840",2010-07-29 06:00:00,635330,750,18.3,12.9,9999.9,71
"56841",2010-07-29 09:00:00,635330,1200,21.1,13.2,9999.9,61
"56842",2010-07-29 12:00:00,635330,22000,25.1,12.6,9999.9,46
"56843",2010-07-29 15:00:00,635330,22000,25.6,11.5,9999.9,41
"56844",2010-07-30 03:00:00,635330,2100,17.5,10.4,9999.9,63
"56845",2010-07-30 06:00:00,635330,4500,18.3,13.3,9999.9,73
"56846",2010-07-30 09:00:00,635330,750,18.5,13.9,9999.9,75
"56847",2010-07-30 15:00:00,635330,1200,23.3,13,9999.9,52
"56848",2010-07-31 03:00:00,635330,600,16.9,13.8,9999.9,82
"56849",2010-07-31 06:00:00,635330,420,16.7,13.6,9999.9,82
"56850",2010-07-31 09:00:00,635330,4500,19.6,11.4,9999.9,59
"56851",2010-07-31 12:00:00,635330,22000,24.5,10.6,9999.9,42
"56852",2010-07-31 15:00:00,635330,2400,22.3,11.8,9999.9,51
"56853",2010-08-01 03:00:00,635330,2100,16.5,12.7,9999.9,78
"56854",2010-08-01 09:00:00,635330,750,18.3,12.4,9999.9,69
"56855",2010-08-01 12:00:00,635330,4500,20.7,10.5,9999.9,52
"56856",2010-08-01 15:00:00,635330,2100,20.1,9,9999.9,49
"56857",2010-08-02 09:00:00,635330,4500,16.8,14.5,9999.9,86
"56858",2010-08-03 03:00:00,635330,22000,14.9,12,9999.9,83
"56859",2010-08-03 06:00:00,635330,1200,18.8,13.7,9999.9,72
"56860",2010-08-03 12:00:00,635330,22000,23,11.9,9999.9,50
"56861",2010-08-03 15:00:00,635330,22000,24,11.2,9999.9,45
"56862",2010-08-04 06:00:00,635330,1200,17.7,13.3,9999.9,75
"56863",2010-08-04 09:00:00,635330,750,19.8,13,9999.9,65
"56864",2010-08-04 12:00:00,635330,1200,21,13.1,9999.9,61
"56865",2010-08-04 15:00:00,635330,22000,22,12.5,9999.9,55
"56866",2010-08-05 03:00:00,635330,4500,16.3,13.1,9999.9,81
"56867",2010-08-05 09:00:00,635330,750,19.9,13.3,9999.9,66
"56868",2010-08-05 15:00:00,635330,22000,24.3,12.4,9999.9,47
"56869",2010-08-06 03:00:00,635330,690,16.5,14.6,9999.9,89
"56870",2010-08-06 06:00:00,635330,1200,17.9,14,9999.9,78
"56871",2010-08-06 09:00:00,635330,750,20,13.8,9999.9,68
"56872",2010-08-06 12:00:00,635330,4500,21.2,13.9,9999.9,63
"56873",2010-08-06 15:00:00,635330,2100,20.7,13.3,9999.9,63
"56874",2010-08-07 06:00:00,635330,120,17.8,16.5,9999.9,92
"56875",2010-08-07 09:00:00,635330,690,20.4,15.4,9999.9,73
"56876",2010-08-07 12:00:00,635330,1200,20.7,14.9,9999.9,69
"56877",2010-08-07 15:00:00,635330,750,20.4,14.1,9999.9,67
"56878",2010-08-08 03:00:00,635330,690,15.3,14.7,9999.9,96
"56879",2010-08-08 06:00:00,635330,30,15.9,14.5,9999.9,91
"56880",2010-08-08 09:00:00,635330,690,16.9,14.1,9999.9,84
"56881",2010-08-08 15:00:00,635330,22000,21.5,11.2,9999.9,52
"56882",2010-08-09 03:00:00,635330,4500,15.5,12.3,9999.9,81
"56883",2010-08-09 06:00:00,635330,750,17.5,12.8,9999.9,74
"56884",2010-08-09 09:00:00,635330,750,20.7,12.7,9999.9,60
"56885",2010-08-09 15:00:00,635330,2400,22.9,12.5,9999.9,52
"56886",2010-08-10 06:00:00,635330,600,15.9,14.6,9999.9,92
"56887",2010-08-10 09:00:00,635330,1200,18,14.2,9999.9,78
"56888",2010-08-11 03:00:00,635330,750,25.5,13,9999.9,46
"56889",2010-08-11 06:00:00,635330,22000,17.3,12.5,9999.9,73
"56890",2010-08-11 09:00:00,635330,4500,20.4,13,9999.9,63
"56891",2010-08-11 15:00:00,635330,22000,24.6,9.4,9999.9,38
"56892",2010-08-12 03:00:00,635330,22000,15,13.6,9999.9,91
"56893",2010-08-12 06:00:00,635330,22000,19,10.7,9999.9,59
"56894",2010-08-12 09:00:00,635330,22000,22.2,11.7,9999.9,51
"56895",2010-08-12 15:00:00,635330,22000,15.3,10.5,9999.9,73
"56896",2010-08-13 03:00:00,635330,150,15,14.3,9999.9,96
"56897",2010-08-13 06:00:00,635330,600,16.7,14.2,9999.9,85
"56898",2010-08-13 09:00:00,635330,300,26.6,16.1,9999.9,53
"56899",2010-08-13 12:00:00,635330,780,23,11.9,9999.9,50
"56900",2010-08-13 15:00:00,635330,22000,21.8,11.8,9999.9,53
"56901",2010-08-14 06:00:00,635330,690,17,12.8,9999.9,76
"56902",2010-08-14 09:00:00,635330,720,19.2,12.5,9999.9,65
"56903",2010-08-14 12:00:00,635330,750,21.9,11.6,9999.9,52
"56904",2010-08-14 15:00:00,635330,2100,19.7,11.9,9999.9,61
"56905",2010-08-15 09:00:00,635330,750,20.5,12.9,9999.9,62
"56906",2010-08-15 12:00:00,635330,1200,22.5,12.5,9999.9,53
"56907",2010-08-15 15:00:00,635330,22000,22.6,12.1,9999.9,52
"56908",2010-08-16 06:00:00,635330,630,16.4,13.2,9999.9,81
"56909",2010-08-19 06:00:00,635330,840,17.7,11.8,9999.9,68
"56910",2010-08-19 09:00:00,635330,1200,22.5,12.4,9999.9,53
"56911",2010-08-19 15:00:00,635330,22000,26.2,10.5,9999.9,37
"56912",2010-08-20 06:00:00,635330,750,18.4,14.1,9999.9,76
"56913",2010-08-20 09:00:00,635330,1200,22.5,14,9999.9,59
"56914",2010-08-20 12:00:00,635330,22000,27,13.3,9999.9,43
"56915",2010-08-20 15:00:00,635330,22000,27,12.6,9999.9,41
"56916",2010-08-21 03:00:00,635330,750,17.7,13,9999.9,74
"56917",2010-08-21 06:00:00,635330,1200,19.5,13.6,9999.9,69
"56918",2010-08-21 09:00:00,635330,1200,24.3,13.9,9999.9,52
"56919",2010-08-21 12:00:00,635330,22000,27.2,13.4,9999.9,43
"56920",2010-08-21 15:00:00,635330,22000,26.8,12.8,9999.9,42
"56921",2010-08-22 06:00:00,635330,720,18.5,12.9,9999.9,70
"56922",2010-08-22 09:00:00,635330,750,21.8,9.1,9999.9,44
"56923",2010-08-22 15:00:00,635330,810,23.6,11.2,9999.9,46
"56924",2010-08-23 03:00:00,635330,4500,17.5,13.3,9999.9,76
"56925",2010-08-23 06:00:00,635330,750,18.4,13.8,9999.9,75
"56926",2010-08-23 12:00:00,635330,1200,24,13.1,9999.9,51
"56927",2010-08-23 15:00:00,635330,22000,24.5,12.3,9999.9,47
"56928",2010-08-24 03:00:00,635330,4500,16.2,13.4,9999.9,84
"56929",2010-08-24 06:00:00,635330,720,18.4,14.3,9999.9,77
"56930",2010-08-24 09:00:00,635330,750,21.2,14.1,9999.9,64
"56931",2010-08-25 03:00:00,635330,22000,18.3,13.4,9999.9,73
"56932",2010-08-25 06:00:00,635330,810,20.5,14,9999.9,66
"56933",2010-08-25 09:00:00,635330,4500,21.9,13,9999.9,57
"56934",2010-08-25 12:00:00,635330,22000,25.8,13.2,9999.9,46
"56935",2010-08-25 15:00:00,635330,810,25.6,13.2,9999.9,46
"56936",2010-08-26 03:00:00,635330,4500,16.4,14.5,9999.9,89
"56937",2010-08-26 09:00:00,635330,720,20,12.3,9999.9,61
"56938",2010-08-26 12:00:00,635330,1200,23,12.4,9999.9,51
"56939",2010-08-27 03:00:00,635330,4500,16.5,14.9,9999.9,90
"56940",2010-08-27 09:00:00,635330,4500,17.9,14.6,9999.9,81
"56941",2010-08-27 15:00:00,635330,780,20,12.3,9999.9,61
"56942",2010-08-28 03:00:00,635330,1800,16,15.7,9999.9,98
"56943",2010-08-28 09:00:00,635330,750,20.8,15,9999.9,69
"56944",2010-08-28 12:00:00,635330,810,24.5,14.2,9999.9,53
"56945",2010-08-28 15:00:00,635330,6000,23.3,13.4,9999.9,54
"56946",2010-08-29 09:00:00,635330,690,16.6,15.5,9999.9,93
"56947",2010-08-29 12:00:00,635330,1200,21.4,12.9,9999.9,58
"56948",2010-08-29 15:00:00,635330,810,20.8,13.5,9999.9,63
"56949",2010-08-30 06:00:00,635330,630,17.4,13.7,9999.9,79
"56950",2010-08-30 09:00:00,635330,690,20,13.8,9999.9,68
"56951",2010-08-30 15:00:00,635330,2400,23,11.3,9999.9,48
"56952",2010-08-31 09:00:00,635330,22000,23.7,10,9999.9,42
"56953",2010-08-31 12:00:00,635330,22000,26.5,9.4,9999.9,34
"56954",2010-08-31 15:00:00,635330,22000,25.5,8.3,9999.9,34
"56955",2010-09-01 06:00:00,635330,720,19,11.9,9999.9,63
"56956",2010-09-01 09:00:00,635330,750,22.2,11.7,9999.9,51
"56957",2010-09-01 15:00:00,635330,22000,22.9,10.9,9999.9,47
"56958",2010-09-03 03:00:00,635330,22000,15.5,13.1,9999.9,86
"56959",2010-09-03 06:00:00,635330,750,19.6,14.7,9999.9,73
"56960",2010-09-04 03:00:00,635330,22000,17,12.2,9999.9,73
"56961",2010-09-04 09:00:00,635330,810,24,12.3,9999.9,48
"56962",2010-09-04 12:00:00,635330,22000,26.4,13.6,9999.9,45
"56963",2010-09-04 15:00:00,635330,22000,26.8,11.7,9999.9,39
"56964",2010-09-05 06:00:00,635330,660,19,16,9999.9,83
"56965",2010-09-06 06:00:00,635330,22000,20.5,11.2,9999.9,55
"56966",2010-09-06 09:00:00,635330,22000,24,11.8,9999.9,46
"56967",2010-09-06 15:00:00,635330,22000,27.2,8.4,9999.9,31
"56968",2010-09-07 06:00:00,635330,4500,19.8,11.3,9999.9,58
"56969",2010-09-07 09:00:00,635330,22000,24,9.1,9999.9,39
"56970",2010-09-07 12:00:00,635330,22000,27.3,8.8,9999.9,31
"56971",2010-09-08 03:00:00,635330,22000,16.5,10.6,9999.9,68
"56972",2010-09-08 09:00:00,635330,22000,24.3,11.6,9999.9,45
"56973",2010-09-08 12:00:00,635330,22000,27.8,10.7,9999.9,34
"56974",2010-09-08 15:00:00,635330,6000,27.2,9.2,9999.9,32
"56975",2010-09-09 06:00:00,635330,6000,20.5,18.8,9999.9,90
"56976",2010-09-09 09:00:00,635330,6000,25,12.5,9999.9,46
"56977",2010-09-09 15:00:00,635330,900,27.9,12,9999.9,37
"56978",2010-09-10 03:00:00,635330,2400,16.6,12.6,9999.9,77
"56979",2010-09-10 09:00:00,635330,22000,23.7,13.9,9999.9,54
"56980",2010-09-10 12:00:00,635330,22000,28.2,12.9,9999.9,39
"56981",2010-09-10 15:00:00,635330,22000,28,11.7,9999.9,36
"56982",2010-09-11 06:00:00,635330,720,19.5,14,9999.9,71
"56983",2010-09-11 09:00:00,635330,22000,21,14.9,9999.9,68
"56984",2010-09-11 15:00:00,635330,1200,24.8,13.6,9999.9,50
"56985",2010-09-12 09:00:00,635330,4500,19.7,12.7,9999.9,64
"56986",2010-09-12 12:00:00,635330,810,23,13.4,9999.9,55
"56987",2010-09-12 15:00:00,635330,22000,24,12,9999.9,47
"56988",2010-09-13 03:00:00,635330,22000,17,12.2,9999.9,73
"56989",2010-09-13 06:00:00,635330,720,19,11.9,9999.9,63
"56990",2010-09-13 09:00:00,635330,750,23,11.5,9999.9,48
"56991",2010-09-13 12:00:00,635330,1200,26.8,11.5,9999.9,39
"56992",2010-09-13 15:00:00,635330,810,25.5,10.2,9999.9,38
"56993",2010-09-14 06:00:00,635330,1200,18.5,13.1,9999.9,71
"56994",2010-09-14 09:00:00,635330,1200,20.3,13.1,9999.9,63
"56995",2010-09-14 12:00:00,635330,810,22.2,12.8,9999.9,55
"56996",2010-09-14 15:00:00,635330,22000,22.6,12.1,9999.9,52
"56997",2010-09-15 06:00:00,635330,22000,19,12.3,9999.9,65
"56998",2010-09-15 09:00:00,635330,22000,23.4,12.4,9999.9,50
"56999",2010-09-15 15:00:00,635330,22000,26.7,11,9999.9,38
"57000",2010-09-16 06:00:00,635330,1200,19.3,14,9999.9,71
"57001",2010-09-16 09:00:00,635330,810,20.5,14,9999.9,66
"57002",2010-09-16 12:00:00,635330,780,23.6,13.4,9999.9,53
"57003",2010-09-16 15:00:00,635330,22000,23.4,12,9999.9,49
"57004",2010-09-17 06:00:00,635330,750,19.6,13.7,9999.9,69
"57005",2010-09-17 09:00:00,635330,780,23,13.8,9999.9,56
"57006",2010-09-17 12:00:00,635330,22000,26.7,13.6,9999.9,45
"57007",2010-09-18 03:00:00,635330,750,18.5,14.4,9999.9,77
"57008",2010-09-18 06:00:00,635330,750,19.9,16,9999.9,78
"57009",2010-09-18 09:00:00,635330,810,23.1,15.6,9999.9,63
"57010",2010-09-18 12:00:00,635330,810,25,14.1,9999.9,51
"57011",2010-09-18 15:00:00,635330,840,25,12.8,9999.9,47
"57012",2010-09-19 03:00:00,635330,22000,17.5,13.6,9999.9,78
"57013",2010-09-19 06:00:00,635330,720,19,13.6,9999.9,71
"57014",2010-09-19 09:00:00,635330,1200,20.4,13.5,9999.9,65
"57015",2010-09-19 12:00:00,635330,22000,25.7,13.4,9999.9,47
"57016",2010-09-19 15:00:00,635330,22000,25.7,11.8,9999.9,42
"57017",2010-09-20 03:00:00,635330,2100,16.8,12.3,9999.9,75
"57018",2010-09-20 06:00:00,635330,22000,20.7,13.1,9999.9,62
"57019",2010-09-20 09:00:00,635330,1200,23.5,13.2,9999.9,52
"57020",2010-09-20 12:00:00,635330,22000,28,13.4,9999.9,41
"57021",2010-09-21 06:00:00,635330,720,18.2,13.5,9999.9,74
"57022",2010-09-21 09:00:00,635330,720,23,14,9999.9,57
"57023",2010-09-21 15:00:00,635330,4500,20.9,17.1,9999.9,79
"57024",2010-09-22 06:00:00,635330,1200,17.8,15.5,9999.9,86
"57025",2010-09-22 09:00:00,635330,750,19.9,15.4,9999.9,75
"57026",2010-09-22 12:00:00,635330,780,25.5,14.4,9999.9,50
"57027",2010-09-22 15:00:00,635330,810,18.4,15.7,9999.9,84
"57028",2010-09-23 06:00:00,635330,750,18.6,15.3,9999.9,81
"57029",2010-09-23 09:00:00,635330,1200,22,16,9999.9,69
"57030",2010-09-23 12:00:00,635330,1200,25.9,14.2,9999.9,49
"57031",2010-09-23 15:00:00,635330,810,25,13.5,9999.9,49
"57032",2010-09-24 06:00:00,635330,210,15.7,14.7,9999.9,94
"57033",2010-09-24 09:00:00,635330,1200,19,15.2,9999.9,79
"57034",2010-09-25 06:00:00,635330,22000,18.5,12.9,9999.9,70
"57035",2010-09-25 09:00:00,635330,1200,21.4,12,9999.9,55
"57036",2010-09-25 12:00:00,635330,4500,23.3,13,9999.9,52
"57037",2010-09-25 15:00:00,635330,22000,23.7,12.7,9999.9,50
"57038",2010-09-26 06:00:00,635330,1200,20.9,14.9,9999.9,69
"57039",2010-09-26 12:00:00,635330,1200,23.5,13.8,9999.9,55
"57040",2010-09-26 15:00:00,635330,22000,24.5,13.1,9999.9,49
"57041",2010-09-27 06:00:00,635330,720,19,16,9999.9,83
"57042",2010-09-27 09:00:00,635330,22000,23.4,15.3,9999.9,60
"57043",2010-09-27 15:00:00,635330,750,24.9,15,9999.9,54
"57044",2010-09-28 09:00:00,635330,1200,20.5,17,9999.9,80
"57045",2010-09-28 12:00:00,635330,1200,25.6,15.8,9999.9,55
"57046",2010-09-28 15:00:00,635330,780,18.5,16.3,9999.9,87
"57047",2010-09-29 03:00:00,635330,4500,16.8,14.9,9999.9,89
"57048",2010-09-29 06:00:00,635330,660,17,15.4,9999.9,90
"57049",2010-09-29 09:00:00,635330,720,20.2,15.7,9999.9,75
"57050",2010-09-29 12:00:00,635330,750,22.5,14.9,9999.9,62
"57051",2010-09-29 15:00:00,635330,22000,22.3,13.9,9999.9,59
"57052",2010-09-30 06:00:00,635330,4500,17.3,13.7,9999.9,79
"57053",2010-09-30 09:00:00,635330,1200,20.3,14.1,9999.9,68
"57054",2010-09-30 12:00:00,635330,1200,22.6,14,9999.9,58
"57055",2010-09-30 15:00:00,635330,840,23,13.2,9999.9,54
"57056",2010-10-01 03:00:00,635330,4500,16.6,12.8,9999.9,78
"57057",2010-10-01 06:00:00,635330,720,18.5,12.9,9999.9,70
"57058",2010-10-01 09:00:00,635330,750,20,13.8,9999.9,68
"57059",2010-10-01 12:00:00,635330,4500,23.3,13.4,9999.9,54
"57060",2010-10-01 15:00:00,635330,22000,23.3,12.7,9999.9,51
"57061",2010-10-02 06:00:00,635330,750,19.7,13.8,9999.9,69
"57062",2010-10-02 09:00:00,635330,780,21.8,14.2,9999.9,62
"57063",2010-10-02 12:00:00,635330,22000,26.5,13.5,9999.9,45
"57064",2010-10-02 15:00:00,635330,22000,26.2,13.3,9999.9,45
"57065",2010-10-03 06:00:00,635330,720,19,14.4,9999.9,75
"57066",2010-10-03 09:00:00,635330,1200,24,15,9999.9,57
"57067",2010-10-03 12:00:00,635330,1200,27,14.1,9999.9,45
"57068",2010-10-03 15:00:00,635330,22000,25.9,14,9999.9,48
"57069",2010-10-04 03:00:00,635330,750,18.3,14.8,9999.9,80
"57070",2010-10-04 06:00:00,635330,22000,21.6,15.1,9999.9,67
"57071",2010-10-04 09:00:00,635330,810,22.5,15.1,9999.9,63
"57072",2010-10-04 12:00:00,635330,1200,26.5,13.8,9999.9,46
"57073",2010-10-04 15:00:00,635330,22000,25.5,13.5,9999.9,47
"57074",2010-10-05 06:00:00,635330,720,19.8,14.4,9999.9,71
"57075",2010-10-05 09:00:00,635330,720,20,16.4,9999.9,80
"57076",2010-10-05 15:00:00,635330,690,21.3,16.1,9999.9,72
"57077",2010-10-06 03:00:00,635330,4500,17.9,14,9999.9,78
"57078",2010-10-06 09:00:00,635330,4500,23.2,14.2,9999.9,57
"57079",2010-10-06 12:00:00,635330,1200,26.4,12.7,9999.9,43
"57080",2010-10-06 15:00:00,635330,22000,25.2,11.9,9999.9,44
"57081",2010-10-07 03:00:00,635330,22000,18.5,12.9,9999.9,70
"57082",2010-10-07 06:00:00,635330,720,20.4,12.4,9999.9,60
"57083",2010-10-07 09:00:00,635330,22000,24.4,12.5,9999.9,47
"57084",2010-10-08 03:00:00,635330,4500,18,13.3,9999.9,74
"57085",2010-10-08 06:00:00,635330,22000,20.5,12.9,9999.9,62
"57086",2010-10-08 09:00:00,635330,22000,23.8,11.9,9999.9,47
"57087",2010-10-08 12:00:00,635330,22000,28,14.4,9999.9,43
"57088",2010-10-09 06:00:00,635330,10500,21,14.9,9999.9,68
"57089",2010-10-09 09:00:00,635330,780,25.8,15,9999.9,51
"57090",2010-10-09 15:00:00,635330,22000,25.8,13.7,9999.9,47
"57091",2010-10-12 09:00:00,635330,1200,26.1,13.9,9999.9,47
"57092",2010-10-13 06:00:00,635330,22000,22.4,14.1,9999.9,59
"57093",2010-10-13 09:00:00,635330,1200,27.4,13.3,9999.9,42
"57094",2010-10-13 12:00:00,635330,1200,28.5,15.1,9999.9,44
"57095",2010-10-14 09:00:00,635330,1200,24,16.1,9999.9,61
"57096",2010-10-14 12:00:00,635330,720,21,16.5,9999.9,76
"57097",2010-10-14 15:00:00,635330,750,22.6,13.7,9999.9,57
"57098",2010-10-15 06:00:00,635330,1200,18.6,17.7,9999.9,95
"57099",2010-10-15 09:00:00,635330,1200,18.4,17.5,9999.9,95
"57100",2010-10-15 15:00:00,635330,720,21.5,15.6,9999.9,69
"57101",2010-10-16 06:00:00,635330,4500,17.9,16.8,9999.9,93
"57102",2010-10-16 09:00:00,635330,600,19.5,16.2,9999.9,81
"57103",2010-10-16 15:00:00,635330,720,20.4,15.9,9999.9,75
"57104",2010-10-17 09:00:00,635330,1200,20.5,17.1,9999.9,81
"57105",2010-10-17 15:00:00,635330,2100,17.3,15.7,9999.9,90
"57106",2010-10-18 12:00:00,635330,1200,20,17.3,9999.9,84
"57107",2010-10-18 15:00:00,635330,780,20.5,15.1,9999.9,71
"57108",2010-10-19 06:00:00,635330,1200,19,16,9999.9,83
"57109",2010-10-19 09:00:00,635330,1200,20.5,16.8,9999.9,79
"57110",2010-10-19 15:00:00,635330,22000,19.4,16.3,9999.9,82
"57111",2010-10-20 03:00:00,635330,690,17.6,15.6,9999.9,88
"57112",2010-10-20 09:00:00,635330,750,21.5,16.5,9999.9,73
"57113",2010-10-20 12:00:00,635330,720,21.5,14.9,9999.9,66
"57114",2010-10-20 15:00:00,635330,720,20,14.7,9999.9,72
"57115",2010-10-20 21:00:00,635330,22000,21.5,14.6,9999.9,65
"57116",2010-10-21 09:00:00,635330,720,22,16,9999.9,69
"57117",2010-10-22 06:00:00,635330,22000,21.9,14.4,9999.9,62
"57118",2010-10-22 09:00:00,635330,1200,22.5,14.9,9999.9,62
"57119",2010-10-22 12:00:00,635330,750,25.8,11.5,9999.9,41
"57120",2010-10-23 03:00:00,635330,22000,17,13.9,9999.9,82
"57121",2010-10-23 06:00:00,635330,1200,19,15.4,9999.9,80
"57122",2010-10-23 09:00:00,635330,720,22.8,15.9,9999.9,65
"57123",2010-10-25 06:00:00,635330,1200,20.8,16.5,9999.9,76
"57124",2010-10-25 15:00:00,635330,750,18.3,15.9,9999.9,86
"57125",2010-10-26 03:00:00,635330,4500,17.5,16.5,9999.9,94
"57126",2010-10-26 09:00:00,635330,750,22.7,17.5,9999.9,73
"57127",2010-10-26 12:00:00,635330,720,25,17.7,9999.9,64
"57128",2010-10-26 15:00:00,635330,810,21,14.9,9999.9,68
"57129",2010-10-27 06:00:00,635330,750,21,14.9,9999.9,68
"57130",2010-10-27 09:00:00,635330,720,20.8,17.8,9999.9,83
"57131",2010-10-27 15:00:00,635330,690,20.3,18.2,9999.9,88
"57132",2010-10-28 03:00:00,635330,22000,17.6,15.9,9999.9,90
"57133",2010-10-28 06:00:00,635330,1200,20.9,16.4,9999.9,75
"57134",2010-10-28 09:00:00,635330,720,22.9,15.7,9999.9,64
"57135",2010-10-28 12:00:00,635330,750,23.5,15.2,9999.9,60
"57136",2010-10-28 15:00:00,635330,780,18.5,16.3,9999.9,87
"57137",2010-10-29 06:00:00,635330,720,19,16,9999.9,83
"57138",2010-10-29 09:00:00,635330,690,21,16.8,9999.9,77
"57139",2010-10-29 12:00:00,635330,750,23.7,15.3,9999.9,59
"57140",2010-10-29 15:00:00,635330,22000,22.2,15.1,9999.9,64
"57141",2010-10-30 03:00:00,635330,22000,17,15.4,9999.9,90
"57142",2010-10-30 06:00:00,635330,22000,21.9,16.8,9999.9,73
"57143",2010-10-30 12:00:00,635330,22000,26.6,14.2,9999.9,47
"57144",2010-10-30 15:00:00,635330,22000,24.8,14.5,9999.9,53
"57145",2010-10-31 06:00:00,635330,1200,21.4,16.6,9999.9,74
"57146",2010-10-31 09:00:00,635330,22000,25,13.3,9999.9,48
"57147",2010-10-31 15:00:00,635330,22000,25,13.8,9999.9,50
"57148",2010-11-01 06:00:00,635330,22000,22.1,14.8,9999.9,63
"57149",2010-11-01 09:00:00,635330,1200,23.9,11.1,9999.9,45
"57150",2010-11-01 12:00:00,635330,22000,26.2,11.3,9999.9,39
"57151",2010-11-01 15:00:00,635330,22000,24,11.6,9999.9,46
"57152",2010-11-02 06:00:00,635330,22000,20.4,13.5,9999.9,65
"57153",2010-11-02 09:00:00,635330,22000,24.2,10.6,9999.9,42
"57154",2010-11-02 12:00:00,635330,22000,25.9,9,9999.9,34
"57155",2010-11-03 03:00:00,635330,22000,16.3,11.8,9999.9,75
"57156",2010-11-03 06:00:00,635330,22000,22.3,12.3,9999.9,53
"57157",2010-11-03 09:00:00,635330,1200,24.3,10.3,9999.9,41
"57158",2010-11-04 09:00:00,635330,22000,25.4,12.3,9999.9,44
"57159",2010-11-04 12:00:00,635330,1200,28.3,12.1,9999.9,37
"57160",2010-11-04 15:00:00,635330,22000,24.5,12.2,9999.9,46
"57161",2010-11-05 06:00:00,635330,22000,22.5,10.8,9999.9,48
"57162",2010-11-05 09:00:00,635330,1200,24.9,11.1,9999.9,42
"57163",2010-11-05 12:00:00,635330,22000,27,6.9,9999.9,28
"57164",2010-11-05 15:00:00,635330,22000,24.5,6.8,9999.9,32
"57165",2010-11-06 03:00:00,635330,22000,16,9.1,9999.9,64
"57166",2010-11-06 06:00:00,635330,22000,21.4,10.2,9999.9,49
"57167",2010-11-06 09:00:00,635330,22000,25,8.3,9999.9,35
"57168",2010-11-06 15:00:00,635330,22000,24,7.6,9999.9,35
"57169",2010-11-07 06:00:00,635330,22000,22.7,9.4,9999.9,43
"57170",2010-11-07 09:00:00,635330,22000,25.3,8.3,9999.9,34
"57171",2010-11-07 12:00:00,635330,22000,26,7.8,9999.9,32
"57172",2010-11-07 15:00:00,635330,22000,25.5,8.3,9999.9,34
"57173",2010-11-08 06:00:00,635330,22000,21.4,12.9,9999.9,58
"57174",2010-11-08 09:00:00,635330,22000,25,10.8,9999.9,41
"57175",2010-11-08 12:00:00,635330,22000,28.1,10.6,9999.9,34
"57176",2010-11-09 06:00:00,635330,750,21.1,13.9,9999.9,64
"57177",2010-11-09 09:00:00,635330,1200,20.7,13.3,9999.9,63
"57178",2010-11-09 12:00:00,635330,1200,27,11.5,9999.9,38
"57179",2010-11-09 15:00:00,635330,750,23.8,13.3,9999.9,52
"57180",2010-11-10 03:00:00,635330,22000,15.8,13.6,9999.9,87
"57181",2010-11-10 06:00:00,635330,22000,22,14.3,9999.9,62
"57182",2010-11-10 09:00:00,635330,22000,25,10.4,9999.9,40
"57183",2010-11-10 15:00:00,635330,22000,25,10.4,9999.9,40
"57184",2010-11-11 03:00:00,635330,22000,16.5,12.5,9999.9,77
"57185",2010-11-11 06:00:00,635330,22000,23.1,12.7,9999.9,52
"57186",2010-11-11 09:00:00,635330,1200,25.1,12.2,9999.9,45
"57187",2010-11-11 12:00:00,635330,22000,27,11.2,9999.9,37
"57188",2010-11-11 15:00:00,635330,22000,26,9.8,9999.9,36
"57189",2010-11-12 03:00:00,635330,22000,15.8,11.9,9999.9,78
"57190",2010-11-12 06:00:00,635330,22000,22,12.8,9999.9,56
"57191",2010-11-12 15:00:00,635330,22000,23.9,11.8,9999.9,47
"57192",2010-11-15 09:00:00,635330,22000,29.4,14.5,9999.9,40
"57193",2010-11-24 06:00:00,635330,4500,21,16.8,9999.9,77
"57194",2010-11-24 09:00:00,635330,1200,25,14.4,9999.9,52
"57195",2010-11-24 12:00:00,635330,750,26,16.4,9999.9,56
"57196",2010-11-24 15:00:00,635330,810,23.6,15.7,9999.9,61
"57197",2010-11-25 03:00:00,635330,660,16.5,14.2,9999.9,86
"57198",2010-11-25 06:00:00,635330,750,20,15.7,9999.9,76
"57199",2010-11-25 09:00:00,635330,1200,23.6,14.5,9999.9,57
"57200",2010-11-25 12:00:00,635330,750,27,11.5,9999.9,38
